step,content_loss,style_loss,total_loss
0,0.0,2157.82666015625,2157.82666015625
1,1.0219659088761546e-05,2157.60595703125,2157.60595703125
2,55.87146759033203,4949.11865234375,5004.990234375
3,70.19839477539062,2053.135986328125,2123.33447265625
4,110.27400207519531,1093.1993408203125,1203.473388671875
5,46.811241149902344,1199.7822265625,1246.593505859375
6,78.95021057128906,648.1122436523438,727.0624389648438
7,105.94622039794922,530.8491821289062,636.79541015625
8,89.34033966064453,437.6614990234375,527.0018310546875
9,81.62622833251953,386.1211242675781,467.7473449707031
10,76.93913269042969,314.2204895019531,391.15960693359375
11,79.7586669921875,246.2526397705078,326.01129150390625
12,73.63070678710938,214.14427185058594,287.77496337890625
13,73.86933898925781,175.39093017578125,249.26026916503906
14,62.48191833496094,183.6494598388672,246.13137817382812
15,67.04229736328125,154.96221923828125,222.0045166015625
16,67.7822265625,144.1548614501953,211.9370880126953
17,65.53836059570312,132.41497802734375,197.95333862304688
18,57.50482940673828,128.47271728515625,185.9775390625
19,61.65001678466797,110.14692687988281,171.79693603515625
20,59.945926666259766,107.4034652709961,167.34939575195312
21,57.14735412597656,104.79940032958984,161.94674682617188
22,56.390079498291016,100.07247924804688,156.46255493164062
23,54.40312194824219,91.635009765625,146.0381317138672
24,54.05732727050781,83.75617980957031,137.81350708007812
25,50.029869079589844,87.36248016357422,137.39234924316406
26,51.22353744506836,79.09927368164062,130.32281494140625
27,51.124629974365234,76.5033950805664,127.62802124023438
28,49.98501968383789,73.24430847167969,123.22932434082031
29,48.986392974853516,69.45982360839844,118.44621276855469
30,46.706809997558594,69.66690826416016,116.37371826171875
31,46.69163131713867,66.11935424804688,112.81098937988281
32,45.97834014892578,64.29077911376953,110.26911926269531
33,45.39569091796875,61.65372085571289,107.04940795898438
34,44.09809494018555,59.614627838134766,103.71272277832031
35,44.41102981567383,56.34611129760742,100.75714111328125
36,42.77739334106445,58.31531524658203,101.09271240234375
37,43.0473747253418,55.58224868774414,98.62962341308594
38,42.973533630371094,54.653900146484375,97.62743377685547
39,42.39896011352539,53.34214782714844,95.74110412597656
40,41.73223876953125,51.27252197265625,93.0047607421875
41,39.78258514404297,51.605934143066406,91.38851928710938
42,40.28569030761719,49.185394287109375,89.47108459472656
43,40.038909912109375,48.80792999267578,88.84683990478516
44,40.130859375,48.14999008178711,88.28085327148438
45,39.937965393066406,46.797027587890625,86.73499298095703
46,39.001853942871094,45.875675201416016,84.87753295898438
47,38.97449493408203,44.37940216064453,83.35389709472656
48,38.02381134033203,44.88115692138672,82.90496826171875
49,38.01997375488281,43.94455337524414,81.96452331542969
50,37.77699279785156,43.41332244873047,81.19031524658203
51,37.40501403808594,42.69253921508789,80.09754943847656
52,37.24273681640625,41.6431770324707,78.88591003417969
53,36.62621307373047,41.39095687866211,78.01716613769531
54,36.72740936279297,40.60494613647461,77.33235168457031
55,36.27466583251953,40.58408737182617,76.85874938964844
56,36.263328552246094,40.154808044433594,76.41813659667969
57,36.27228927612305,39.55305862426758,75.82534790039062
58,36.06110382080078,39.12392044067383,75.18502807617188
59,35.34446334838867,38.95827865600586,74.30274200439453
60,35.55876922607422,38.080039978027344,73.63880920410156
61,35.314666748046875,37.97728729248047,73.29195404052734
62,34.85507583618164,37.96070861816406,72.81578063964844
63,34.86237335205078,37.452484130859375,72.31485748291016
64,34.82344436645508,36.988033294677734,71.81147766113281
65,34.577606201171875,36.552757263183594,71.13036346435547
66,34.32294464111328,36.098350524902344,70.42129516601562
67,34.08396911621094,35.74460220336914,69.82856750488281
68,33.984867095947266,35.19301223754883,69.1778793334961
69,33.565555572509766,35.361087799072266,68.92664337158203
70,33.41232681274414,35.156288146972656,68.56861877441406
71,33.394615173339844,34.573997497558594,67.96861267089844
72,33.17212677001953,34.15113067626953,67.32325744628906
73,32.9862174987793,33.78617477416992,66.77239227294922
74,32.85307312011719,33.44021224975586,66.29328918457031
75,32.52379608154297,33.409873962402344,65.93367004394531
76,32.476654052734375,33.1013069152832,65.57795715332031
77,32.18286895751953,32.98911666870117,65.17198181152344
78,32.41496276855469,32.30116653442383,64.71612548828125
79,32.15943145751953,32.254146575927734,64.41357421875
80,31.910457611083984,32.266273498535156,64.17672729492188
81,31.817296981811523,32.1080207824707,63.925315856933594
82,31.734098434448242,31.801923751831055,63.5360221862793
83,31.827125549316406,31.348793029785156,63.17591857910156
84,31.610000610351562,31.2747802734375,62.88478088378906
85,31.37569808959961,31.30599594116211,62.68169403076172
86,31.29534912109375,31.199254989624023,62.494606018066406
87,31.22225570678711,30.947406768798828,62.16966247558594
88,31.331174850463867,30.446380615234375,61.777557373046875
89,31.08797836303711,30.45388412475586,61.54186248779297
90,30.839628219604492,30.50828742980957,61.34791564941406
91,30.805347442626953,30.259748458862305,61.065093994140625
92,30.752395629882812,29.97496223449707,60.72735595703125
93,30.6597957611084,29.73848533630371,60.39828109741211
94,30.562076568603516,29.547372817993164,60.10945129394531
95,30.498071670532227,29.4135799407959,59.911651611328125
96,30.27906036376953,29.285860061645508,59.564918518066406
97,30.318222045898438,28.947731018066406,59.265953063964844
98,30.0262451171875,29.14167022705078,59.16791534423828
99,30.07403564453125,28.81696891784668,58.89100646972656
100,30.097766876220703,28.66585922241211,58.76362609863281
101,30.046966552734375,28.508962631225586,58.555931091308594
102,29.840396881103516,28.46031951904297,58.300716400146484
103,29.823604583740234,28.27438735961914,58.097991943359375
