step,content_loss,style_loss,total_loss
0,0.0,5439.837890625,5439.837890625
1,8.76912054081913e-06,5436.48779296875,5436.48779296875
2,422.9046936035156,21311102.0,21311524.0
3,353.0596618652344,15562652.0,15563005.0
4,213.18502807617188,9668834.0,9669047.0
5,57.14988708496094,1998739.125,1998796.25
6,51.68042755126953,277576.59375,277628.28125
7,40.357643127441406,168006.203125,168046.5625
8,30.491989135742188,71872.8828125,71903.375
9,28.8465576171875,35766.73046875,35795.578125
10,29.97036361694336,19161.6875,19191.658203125
11,28.75482749938965,11308.96484375,11337.7197265625
12,42.34492492675781,10973.4375,11015.7822265625
13,29.598798751831055,14206.70703125,14236.3056640625
14,31.896530151367188,8251.8583984375,8283.7548828125
15,36.110015869140625,7076.671875,7112.78173828125
16,31.625263214111328,6034.7333984375,6066.35888671875
17,32.253936767578125,5633.30126953125,5665.55517578125
18,34.7907829284668,4930.27734375,4965.068359375
19,37.418556213378906,3802.83056640625,3840.2490234375
20,31.477994918823242,3875.7314453125,3907.20947265625
21,34.509620666503906,3276.18359375,3310.693115234375
22,37.86784744262695,3059.451416015625,3097.3193359375
23,37.269378662109375,2914.4638671875,2951.733154296875
24,36.00139617919922,2552.543212890625,2588.544677734375
25,37.07160186767578,2257.805419921875,2294.876953125
26,36.94700622558594,1974.626220703125,2011.5732421875
27,38.646480560302734,1781.5213623046875,1820.1678466796875
28,34.74761199951172,1868.5302734375,1903.27783203125
29,37.495391845703125,1506.281982421875,1543.77734375
30,38.64799880981445,1426.6185302734375,1465.2664794921875
31,38.698944091796875,1305.182373046875,1343.88134765625
32,36.276798248291016,1289.290771484375,1325.567626953125
33,38.6993408203125,1118.226806640625,1156.9261474609375
34,38.71137237548828,1080.7137451171875,1119.4251708984375
35,36.276100158691406,998.2569580078125,1034.5330810546875
36,38.60028839111328,878.0892944335938,916.6895751953125
37,38.061973571777344,849.8348999023438,887.8968505859375
38,37.215293884277344,826.6487426757812,863.864013671875
39,37.744728088378906,795.0488891601562,832.7936401367188
40,38.28757095336914,748.4497680664062,786.7373657226562
41,37.93219757080078,694.0758056640625,732.0079956054688
42,38.525123596191406,623.9345092773438,662.4596557617188
43,37.24578857421875,608.3983764648438,645.6441650390625
44,38.08654022216797,572.7977905273438,610.8843383789062
45,38.1326789855957,556.6009521484375,594.733642578125
46,37.85649108886719,537.23681640625,575.0933227539062
47,38.170188903808594,509.2906188964844,547.4608154296875
48,36.986297607421875,491.145751953125,528.132080078125
49,37.54755401611328,457.212890625,494.76043701171875
50,37.22423553466797,432.5714111328125,469.795654296875
51,37.32972717285156,406.0470275878906,443.37677001953125
52,36.94279479980469,391.68194580078125,428.624755859375
53,37.90805435180664,383.8027038574219,421.71075439453125
