step,content_loss,style_loss,total_loss
0,0.0,5439.837890625,5439.837890625
1,8.76912054081913e-06,5436.48779296875,5436.48779296875
2,422.90252685546875,21311094.0,21311516.0
3,353.0623474121094,15562676.0,15563029.0
4,213.19247436523438,9669049.0,9669262.0
5,57.17984390258789,1998466.375,1998523.5
6,51.926822662353516,277871.65625,277923.59375
7,40.45558166503906,168011.375,168051.828125
8,30.53899383544922,71978.9453125,72009.484375
9,28.808048248291016,35841.8515625,35870.66015625
10,29.950489044189453,19206.076171875,19236.02734375
11,28.724292755126953,11338.32421875,11367.048828125
12,42.28797912597656,11127.46484375,11169.7529296875
13,30.154586791992188,14275.6181640625,14305.7724609375
14,31.970766067504883,8329.443359375,8361.4140625
15,36.2115364074707,7130.3466796875,7166.55810546875
16,31.553735733032227,6077.05908203125,6108.61279296875
17,32.216209411621094,5668.849609375,5701.06591796875
18,35.02397155761719,4935.5625,4970.58642578125
19,36.35773849487305,3788.849609375,3825.207275390625
20,32.339561462402344,3738.81298828125,3771.152587890625
21,35.44075012207031,3169.7724609375,3205.213134765625
22,37.50568389892578,2950.26806640625,2987.773681640625
23,37.0692138671875,2778.581787109375,2815.65087890625
24,35.28656768798828,2452.54345703125,2487.830078125
25,37.93348693847656,2172.6640625,2210.59765625
26,37.29308319091797,2020.2698974609375,2057.56298828125
27,37.11025619506836,1840.65966796875,1877.7698974609375
28,38.36079025268555,1616.794677734375,1655.155517578125
29,35.757930755615234,1589.4383544921875,1625.1962890625
30,37.53985595703125,1416.618408203125,1454.158203125
31,38.532958984375,1329.3624267578125,1367.8953857421875
32,37.9813232421875,1249.1939697265625,1287.17529296875
33,38.355567932128906,1156.7171630859375,1195.07275390625
34,37.60971450805664,1051.50732421875,1089.1170654296875
35,39.079986572265625,908.8877563476562,947.9677734375
36,37.168609619140625,907.247314453125,944.4158935546875
37,38.45589828491211,842.2807006835938,880.736572265625
38,38.72942352294922,816.8988037109375,855.6282348632812
39,38.36220169067383,774.0167236328125,812.37890625
40,39.145416259765625,718.1690063476562,757.314453125
41,37.88867950439453,688.0262451171875,725.9149169921875
42,38.41895294189453,631.8250122070312,670.2439575195312
43,38.227684020996094,583.3826904296875,621.6103515625
44,38.49151611328125,546.4530639648438,584.944580078125
45,37.263771057128906,552.0317993164062,589.2955932617188
46,38.27667236328125,519.4711303710938,557.747802734375
47,38.38027572631836,507.7984619140625,546.1787109375
48,37.957130432128906,463.15533447265625,501.1124572753906
49,37.297977447509766,433.599853515625,470.8978271484375
50,37.596309661865234,408.8472595214844,446.4435729980469
51,36.94068145751953,403.4222106933594,440.3628845214844
52,37.263633728027344,393.1001281738281,430.36376953125
53,37.27345275878906,383.1392822265625,420.4127197265625
