step,content_loss,style_loss,total_loss
0,0.0,5439.837890625,5439.837890625
1,8.76912054081913e-06,5436.48779296875,5436.48779296875
2,422.9026184082031,21311090.0,21311512.0
3,353.061767578125,15562668.0,15563021.0
4,213.20217895507812,9669148.0,9669361.0
5,57.091041564941406,1998682.5,1998739.625
6,51.82585144042969,277944.21875,277996.03125
7,40.376426696777344,168072.9375,168113.3125
8,30.623720169067383,71993.5078125,72024.1328125
9,28.828460693359375,35840.109375,35868.9375
10,29.946041107177734,19182.30859375,19212.25390625
11,28.73861312866211,11289.0009765625,11317.7392578125
12,42.07386779785156,10886.2666015625,10928.3408203125
13,29.891210556030273,13784.7099609375,13814.6015625
14,32.029605865478516,8161.345703125,8193.375
15,35.75957489013672,7003.5595703125,7039.3193359375
16,31.44966697692871,5966.791015625,5998.24072265625
17,31.99612808227539,5559.30224609375,5591.29833984375
18,34.64393997192383,4850.2490234375,4884.89306640625
19,37.00901794433594,3750.67529296875,3787.684326171875
20,30.885135650634766,3883.798095703125,3914.683349609375
21,33.939239501953125,3256.175537109375,3290.11474609375
22,37.498268127441406,3042.550048828125,3080.04833984375
23,36.78895568847656,2899.987060546875,2936.776123046875
24,35.79319381713867,2586.573486328125,2622.36669921875
25,36.6177978515625,2296.662109375,2333.27978515625
26,37.58451461791992,1936.1650390625,1973.74951171875
27,34.68830871582031,1938.112548828125,1972.8009033203125
28,37.178855895996094,1601.6962890625,1638.8751220703125
29,38.40924072265625,1476.8653564453125,1515.274658203125
30,37.92974853515625,1387.367919921875,1425.297607421875
31,37.34782791137695,1291.371337890625,1328.7191162109375
32,38.7092399597168,1196.6044921875,1235.313720703125
33,37.04998016357422,1148.87451171875,1185.9244384765625
34,37.931060791015625,1081.072265625,1119.0032958984375
35,38.637725830078125,971.8933715820312,1010.5311279296875
36,37.239402770996094,910.4273681640625,947.666748046875
37,38.41108703613281,842.2674560546875,880.6785278320312
38,38.40565872192383,820.4036865234375,858.809326171875
39,37.69526290893555,759.0947265625,796.7899780273438
40,38.779685974121094,718.278564453125,757.0582275390625
41,37.513084411621094,681.904296875,719.4173583984375
42,37.68321990966797,652.83984375,690.5230712890625
43,37.50318908691406,583.7977905273438,621.3009643554688
44,38.299781799316406,560.33740234375,598.63720703125
45,37.056602478027344,545.6935424804688,582.7501220703125
46,37.65855407714844,526.1239624023438,563.7825317382812
47,37.73701477050781,514.98291015625,552.7199096679688
48,37.462913513183594,471.67626953125,509.1391906738281
49,36.92882537841797,432.09820556640625,469.02703857421875
50,36.85860824584961,415.7052917480469,452.56390380859375
51,36.706886291503906,398.3714599609375,435.0783386230469
52,37.18940734863281,395.4272155761719,432.61663818359375
53,36.91440200805664,386.3826599121094,423.29705810546875
