step,content_loss,style_loss,total_loss
0,0.0,7065.7509765625,7065.7509765625
1,9.409101949131582e-06,7062.7890625,7062.7890625
2,441.1181640625,20882586.0,20883028.0
3,348.5084228515625,13837575.0,13837924.0
4,176.6841278076172,7514745.0,7514921.5
5,48.77032470703125,1164657.5,1164706.25
6,49.56221389770508,206601.109375,206650.671875
7,40.456268310546875,124388.234375,124428.6875
8,33.63372802734375,51171.75390625,51205.38671875
9,35.769004821777344,24431.37109375,24467.140625
10,29.098045349121094,13095.40234375,13124.5
11,50.490997314453125,11187.029296875,11237.5205078125
12,32.8818473815918,10409.77734375,10442.6591796875
13,34.21839141845703,7398.43701171875,7432.6552734375
14,38.17449951171875,6181.06591796875,6219.240234375
15,34.632938385009766,5277.43603515625,5312.06884765625
16,34.996826171875,4659.47900390625,4694.4755859375
17,38.753868103027344,3457.35546875,3496.109375
18,37.3841438293457,2488.2099609375,2525.593994140625
19,43.48974609375,2399.989013671875,2443.478759765625
20,37.703163146972656,2147.390380859375,2185.093505859375
21,38.51884841918945,1930.3350830078125,1968.8538818359375
22,39.372894287109375,1830.6612548828125,1870.0341796875
23,39.86777877807617,1634.4652099609375,1674.3330078125
24,35.79344940185547,1581.0625,1616.85595703125
25,39.73497009277344,1215.693603515625,1255.4285888671875
26,39.81491470336914,1155.929443359375,1195.744384765625
27,38.426029205322266,1064.019287109375,1102.4453125
28,40.072330474853516,971.6693115234375,1011.7416381835938
29,39.522926330566406,903.8096923828125,943.3326416015625
30,38.37225341796875,816.8499755859375,855.2222290039062
31,39.86763000488281,740.5364990234375,780.4041137695312
32,39.44401168823242,690.7407836914062,730.184814453125
33,38.79039001464844,659.8782958984375,698.668701171875
34,39.92927551269531,622.1150512695312,662.0443115234375
35,39.292388916015625,595.7669067382812,635.059326171875
36,38.63502502441406,578.07421875,616.709228515625
37,38.794097900390625,561.4866333007812,600.28076171875
38,38.77534866333008,530.9236450195312,569.698974609375
39,38.46424102783203,492.72552490234375,531.1897583007812
40,39.34161376953125,458.07049560546875,497.412109375
41,37.93421173095703,440.6470642089844,478.5812683105469
42,37.95791244506836,407.43072509765625,445.3886413574219
43,38.10975646972656,377.79400634765625,415.90374755859375
44,38.33774948120117,365.951416015625,404.2891540527344
45,37.57341003417969,363.4141540527344,400.987548828125
46,37.838409423828125,353.84912109375,391.6875305175781
47,37.7762451171875,348.5859680175781,386.3622131347656
48,37.47355270385742,341.07904052734375,378.5525817871094
49,36.812198638916016,325.7055969238281,362.5177917480469
50,35.194786071777344,322.5320129394531,357.726806640625
51,35.206539154052734,293.6258850097656,328.8324279785156
52,36.64706802368164,311.1207580566406,347.767822265625
53,35.63166046142578,280.3579406738281,315.9895935058594
54,35.122093200683594,275.2425842285156,310.36468505859375
55,35.01929473876953,270.0947265625,305.114013671875
56,34.82063674926758,261.2748107910156,296.095458984375
57,35.4950065612793,251.60992431640625,287.10491943359375
58,35.23067092895508,247.15823364257812,282.388916015625
59,35.11949157714844,244.57171630859375,279.69122314453125
60,34.9676628112793,241.20033264160156,276.1679992675781
61,34.87920379638672,235.79917907714844,270.6783752441406
62,34.401710510253906,233.23165893554688,267.63336181640625
63,34.773529052734375,232.22894287109375,267.0024719238281
64,34.441017150878906,225.86392211914062,260.304931640625
65,34.184532165527344,223.74256896972656,257.9270935058594
66,34.074214935302734,221.2491455078125,255.3233642578125
67,33.73088836669922,215.18386840820312,248.91476440429688
68,33.030765533447266,205.28561401367188,238.31637573242188
69,32.541046142578125,200.76193237304688,233.302978515625
70,32.902015686035156,198.48231506347656,231.38433837890625
71,32.685508728027344,194.41458129882812,227.10009765625
72,32.54566955566406,192.2934112548828,224.83908081054688
73,32.32597351074219,188.09425354003906,220.42022705078125
74,31.953990936279297,185.3821563720703,217.33615112304688
75,32.0128173828125,183.64476013183594,215.65757751464844
