step,content_loss,style_loss,total_loss
0,0.0,7065.7509765625,7065.7509765625
1,9.409101949131582e-06,7062.7890625,7062.7890625
2,441.116455078125,20882578.0,20883020.0
3,348.51043701171875,13837556.0,13837905.0
4,176.6993865966797,7514955.5,7515132.0
5,48.79722595214844,1163829.75,1163878.5
6,49.46267318725586,206634.15625,206683.625
7,40.39787292480469,124322.6640625,124363.0625
8,33.64067077636719,51220.53125,51254.171875
9,35.643577575683594,24392.333984375,24427.978515625
10,29.09252166748047,13059.12890625,13088.2216796875
11,50.79774856567383,11238.5537109375,11289.3515625
12,33.059814453125,10668.2509765625,10701.310546875
13,34.55116271972656,7409.68017578125,7444.2314453125
14,38.199851989746094,6147.1875,6185.38720703125
15,34.510459899902344,5238.6640625,5273.17431640625
16,34.888126373291016,4640.4560546875,4675.34423828125
17,38.77253723144531,3443.85791015625,3482.63037109375
18,38.34336853027344,2540.892333984375,2579.235595703125
19,38.59330368041992,2234.25,2272.84326171875
20,41.186973571777344,1992.8363037109375,2034.0233154296875
21,39.1690788269043,1851.2049560546875,1890.3740234375
22,39.462493896484375,1747.9403076171875,1787.40283203125
23,37.574302673339844,1438.1600341796875,1475.734375
24,41.08467102050781,1259.305908203125,1300.390625
25,38.701026916503906,1175.55810546875,1214.2591552734375
26,39.087425231933594,1129.1956787109375,1168.2830810546875
27,39.38051986694336,1055.1849365234375,1094.5654296875
28,39.28076171875,907.0506591796875,946.3314208984375
29,41.59228515625,820.058837890625,861.651123046875
30,38.99398422241211,815.5285034179688,854.5224609375
31,39.654380798339844,714.2252197265625,753.8795776367188
32,39.848724365234375,669.2533569335938,709.10205078125
33,38.77765655517578,607.4248046875,646.2024536132812
34,39.49689865112305,572.3140258789062,611.8109130859375
35,38.53459930419922,548.5015869140625,587.0361938476562
36,38.56412124633789,528.6897583007812,567.25390625
37,38.786109924316406,505.3865661621094,544.1726684570312
38,38.70259475708008,481.9820556640625,520.6846313476562
39,39.342987060546875,458.7452392578125,498.0882263183594
40,37.61205291748047,478.0823059082031,515.6943359375
41,38.74440002441406,428.2399597167969,466.984375
42,38.573341369628906,413.6573181152344,452.23065185546875
43,35.83080291748047,438.332275390625,474.1630859375
44,37.81341552734375,365.150390625,402.96380615234375
45,37.53152847290039,355.0090026855469,392.54052734375
46,36.28745651245117,362.26806640625,398.5555114746094
47,37.40110778808594,333.8890380859375,371.2901611328125
48,37.258018493652344,328.91900634765625,366.1770324707031
49,36.43962097167969,324.7146911621094,361.154296875
50,36.90786361694336,311.761962890625,348.6698303222656
51,36.94872283935547,306.213134765625,343.161865234375
52,36.400028228759766,290.4206237792969,326.8206481933594
53,35.7674560546875,277.51373291015625,313.28118896484375
54,35.195011138916016,261.6877136230469,296.8827209472656
55,35.47368621826172,251.92689514160156,287.40057373046875
56,34.20819091796875,259.62078857421875,293.8289794921875
57,34.93203353881836,242.84153747558594,277.7735595703125
58,34.807884216308594,240.352783203125,275.1606750488281
59,33.98753356933594,238.3113250732422,272.2988586425781
60,34.447593688964844,230.9293670654297,265.376953125
61,34.39215850830078,229.12644958496094,263.51861572265625
62,34.08924102783203,221.85968017578125,255.94891357421875
63,32.27730941772461,249.26683044433594,281.54412841796875
64,33.46755599975586,217.888916015625,251.35647583007812
65,33.69586944580078,217.0910186767578,250.78689575195312
66,33.49545669555664,213.30923461914062,246.8046875
67,33.192813873291016,209.89480590820312,243.08761596679688
68,32.41337585449219,201.5037841796875,233.9171600341797
69,31.93010902404785,205.86312866210938,237.79324340820312
70,32.315948486328125,194.99624633789062,227.31219482421875
71,31.717777252197266,193.7169189453125,225.4346923828125
72,31.840471267700195,189.05352783203125,220.8939971923828
73,31.81698989868164,187.21185302734375,219.02883911132812
74,31.65822410583496,183.14906311035156,214.80728149414062
75,31.478864669799805,177.90126037597656,209.380126953125
